SKU,User,Title,Content,Points,Status,Comment,Date of Review,Cleaned_Content,Cleaned_Comment,Combined_Text,Content_Comment_Consistency
E1070769,Lauri,Ich mags!,"The wallet doesn't have a coin compartment, which is really the only drawback. However, I couldn't resist and ordered it anyway due to the current discount. I love the design, and the craftsmanship is once again top-notch, as you'd expect from Loungefly. The size is also pleasant. Overall, I'm satisfied with the purchase. It's a highlight for any fan, and I'm always thrilled when a new Lion King wallet comes out. (Without the discount, I probably wouldn't have ordered it because of the missing coin compartment.)",5.0,1,We are very pleased to hear that! Thank you very much for your feedback ❤,2023-08-05 15:56:29.255,wallet doesnt coin compart realli drawback howev couldnt resist order anyway due current discount love design craftsmanship topnotch youd expect loungefli size also pleasant overal im satisfi purchas highlight fan im alway thrill new lion king wallet come without discount probabl wouldnt order miss coin compart,pleas hear thank much feedback,wallet doesnt coin compart realli drawback howev couldnt resist order anyway due current discount love design craftsmanship topnotch youd expect loungefli size also pleasant overal im satisfi purchas highlight fan im alway thrill new lion king wallet come without discount probabl wouldnt order miss coin compart pleas hear thank much feedback,0.8893255
E1061260,Mandy B.,gerne wieder,"Generally very satisfied, only after a few days there was a hole in the seam at the waist. But it was easily mended. Very cozy!",4.0,1,"We are very sorry, this should not have happened. Please contact our customer support at info@elbenwald.de. The colleagues there will be happy to assist you. ❤️",2023-08-05 20:51:39.052,gener satisfi day hole seam waist easili mend cozi,sorri happen pleas contact custom support infoelbenwaldd colleagu happi assist,gener satisfi day hole seam waist easili mend cozi sorri happen pleas contact custom support infoelbenwaldd colleagu happi assist,0.9477012
E1061217,Svenja S.,Für Fans eine schöne Geschenkidee,"Very soft and beautifully crafted, the sound (in English) didn't quite win us over.",4.0,1,Thank you for your feedback on the article. ❤ Greetings from the Elven Forest.,2023-08-06 07:11:55.336,soft beauti craft sound english didnt quit win us,thank feedback articl greet elven forest,soft beauti craft sound english didnt quit win us thank feedback articl greet elven forest,0.9055065
E1075185,Erika,Süßer Otori-Sama,"After seeing this Otori-Sama in an Elbenwald store, I was delighted by its cuteness. It is super fluffy, and it was definitely worth buying!
In terms of size, it is perfect.",5.0,1,We are very pleased to hear that! Enjoy your cuddling. Best wishes from Elbenwald ❤,2023-08-06 15:51:56.464,see otorisama elbenwald store delight cute super fluffi definit worth buy term size perfect,pleas hear enjoy cuddl best wish elbenwald,see otorisama elbenwald store delight cute super fluffi definit worth buy term size perfect pleas hear enjoy cuddl best wish elbenwald,0.96963793
E1067333,Alessandra F.,Sehr schöner & hochwertiger Magnet!,Very nice & high-quality magnet!,5.0,1,We are very happy to hear that! Best wishes from Elbenwald ❤,2023-08-06 20:14:48.948,nice highqual magnet,happi hear best wish elbenwald,nice highqual magnet happi hear best wish elbenwald,0.9576251
E1075917,Alessandra F.,Sehr schöner Bleistift!,"A simple, but a beautiful Harry Potter pencil!",5.0,1,Thank you for your review.❤ Greetings from the Elbenwald.,2023-08-06 20:15:51.695,simpl beauti harri potter pencil,thank review greet elbenwald,simpl beauti harri potter pencil thank review greet elbenwald,0.98945147
E1073883,Robert M.,Preis- /Leistungsverhältnis ist Top bei diesem Produkt.,"The price-performance ratio is top for this product. We were looking for an A6 notebook, found one, and then even got a bonus :-)",5.0,1,Thank you for your great review.❤ Greetings from the Elbenwald.,2023-08-07 06:07:22.976,priceperform ratio top product look notebook found one even got bonu,thank great review greet elbenwald,priceperform ratio top product look notebook found one even got bonu thank great review greet elbenwald,0.970315
E1048120,Max L.,Ich mag diese Tasse.  Ich nutze,"I like this cup. I use it every day and honestly, the coffee tastes three times as good as from any other cup.",5.0,1,Thank you for your review.❤ Greetings from the Elbenwald.,2023-08-07 07:52:32.468,like cup use everi day honestli coffe tast three time good cup,thank review greet elbenwald,like cup use everi day honestli coffe tast three time good cup thank review greet elbenwald,0.92063767
E1062552,Marion W.,Sieht echt toll aus.,"The chain is very beautiful and very true to the original. However, it is not worn as a necklace, but is used as decorative jewelry for a party. The ball can also be opened like a pocket watch. The rustic coloring looks really nice.
Price / performance and delivery were flawless and fast.",5.0,1,"Wooooooow, thank you so much for your detailed feedback! We are very happy to hear that. Best wishes from Elbenwald 🤗",2023-08-07 12:42:40.331,chain beauti true origin howev worn necklac use decor jewelri parti ball also open like pocket watch rustic color look realli nice price perform deliveri flawless fast,wooooooow thank much detail feedback happi hear best wish elbenwald,chain beauti true origin howev worn necklac use decor jewelri parti ball also open like pocket watch rustic color look realli nice price perform deliveri flawless fast wooooooow thank much detail feedback happi hear best wish elbenwald,0.9189042
E1068683,Sina,Ist okay,"I gave my husband the Advent calendar and unfortunately, he was a bit disappointed. A few items were even double. For the price, I had actually expected that there would be a figure or something similar inside, but no such luck. The Advent calendar itself looks very good, but the price is still too high for what it is.",3.0,1,"We are very sorry, this should not have happened. Please contact our customer support at info@elbenwald.de. The colleagues there will be happy to assist you. ❤️",2023-08-07 21:57:19.929,gave husband advent calendar unfortun bit disappoint item even doubl price actual expect would figur someth similar insid luck advent calendar look good price still high,sorri happen pleas contact custom support infoelbenwaldd colleagu happi assist,gave husband advent calendar unfortun bit disappoint item even doubl price actual expect would figur someth similar insid luck advent calendar look good price still high sorri happen pleas contact custom support infoelbenwaldd colleagu happi assist,0.919446
E1073019,Mirka Chmelik,Super toll und 1 frage ,"The cards have arrived and they are super awesome <3 , I just hope they will be available in your store soon. I am also a big fan of Jujutsu Kaisen and wanted to ask if you might sell the Furuta Jujutsu Kaisen stickers in the future? They are also like these with a chocolate waffle inside, and if you have them, I will buy a whole box from your store. <3",5.0,1,Please contact our customer support at info@elbenwald.de. The colleagues there will be happy to assist you. ❤️,2023-08-07 23:17:53.112,card arriv super awesom hope avail store soon also big fan jujutsu kaisen want ask might sell furuta jujutsu kaisen sticker futur also like chocol waffl insid buy whole box store,pleas contact custom support infoelbenwaldd colleagu happi assist,card arriv super awesom hope avail store soon also big fan jujutsu kaisen want ask might sell furuta jujutsu kaisen sticker futur also like chocol waffl insid buy whole box store pleas contact custom support infoelbenwaldd colleagu happi assist,0.92163426
E1075438,Rene R.,Mich habt ihr als Kunden verloren,"It is NOT a Glow in the Dark figure!!!

I have already rated it 3 times, but it keeps getting deleted or doesn't even appear. Plus, it's completely overpriced at 25€.",1.0,1,Please accept my sincerest apologies for the incorrect item description. This should of course not have happened. We will make the necessary changes immediately. Greetings from the Elbenwald.,2023-08-08 03:07:15.114,glow dark figur alreadi rate time keep get delet doesnt even appear plu complet overpr,pleas accept sincerest apolog incorrect item descript cours happen make necessari chang immedi greet elbenwald,glow dark figur alreadi rate time keep get delet doesnt even appear plu complet overpr pleas accept sincerest apolog incorrect item descript cours happen make necessari chang immedi greet elbenwald,0.8961127
E1077710,Jürgen  L.,Ein muss für alle Star Wars Fans!,"The Black Series Scout Trooper Helmet fits well, is very well made, and looks fantastic.",5.0,1,How lovely that we could bring a smile to your lips.❤️ Thank you so much for your feedback and warm regards from the Elven Forest!,2023-08-08 03:23:21.501,black seri scout trooper helmet fit well well made look fantast,love could bring smile lip thank much feedback warm regard elven forest,black seri scout trooper helmet fit well well made look fantast love could bring smile lip thank much feedback warm regard elven forest,0.95870745
E1070870,Kurt W.,Sehr gute Qualität.,Very good quality.,5.0,1,We are very pleased to hear that! Thank you very much for your feedback ❤,2023-08-08 03:36:07.712,good qualiti,pleas hear thank much feedback,good qualiti pleas hear thank much feedback,0.95349693
E1051314,Veronika M.,"Bin gespannt,  wie es nach dem Waschen sitzt, hoffe dass es dann nicht mehr zu lang ist.","The dress arrived on time. I am satisfied, but the color is much lighter than in the picture. The lacing is difficult to adjust properly, so it fits well.
A pretty dress. A headpiece included will probably help me feel a bit more like a medieval lady.
The cut is happy and the quality much better than many dresses you buy and wear for everyday life. Hoping for shrinkage in length after washing, otherwise it will need to be shortened.",4.0,1,Thank you so much for your detailed feedback! We are very happy to hear that you are satisfied with the dress. ❤️ Best wishes from the Elbenwald 🤗,2023-08-08 04:12:21.342,dress arriv time satisfi color much lighter pictur lace difficult adjust properli fit well pretti dress headpiec includ probabl help feel bit like mediev ladi cut happi qualiti much better mani dress buy wear everyday life hope shrinkag length wash otherwis need shorten,thank much detail feedback happi hear satisfi dress best wish elbenwald,dress arriv time satisfi color much lighter pictur lace difficult adjust properli fit well pretti dress headpiec includ probabl help feel bit like mediev ladi cut happi qualiti much better mani dress buy wear everyday life hope shrinkag length wash otherwis need shorten thank much detail feedback happi hear satisfi dress best wish elbenwald,0.9546966
